"","OTU","Sample","Abundance","sample_Sample","Experiment","Temperature","Treatment","Week","is.neg","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"4924","sq4267","MM_Inield_8_",9.08554036251306e-05,"MM_Inield_8_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Actinobacteriota","Actinobacteria","Class_Actinobacteria","Class_Actinobacteria",NA,NA
"4925","sq871","MM_Inield_8_",9.08554036251306e-05,"MM_Inield_8_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Order_Planctomycetales",NA,NA
"4926","sq9336","MM_Inield_8_",9.08554036251306e-05,"MM_Inield_8_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Verrucomicrobiota","Kiritimatiellae","113B434","Order_113B434",NA,NA
"4927","sq954","MM_Inield_8_",9.08554036251306e-05,"MM_Inield_8_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Order_Rhodospirillales",NA,NA
"4928","sq105","MM_Inield_1_",9.06544343616568e-05,"MM_Inield_1_","Field",NA,"ND",NA,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Order_Cyanobacteriales",NA,NA
"4929","sq10767","MM_Inield_1_",9.06544343616568e-05,"MM_Inield_1_","Field",NA,"ND",NA,FALSE,"Bacteria","Patescibacteria","ABY1","Candidatus Komeilibacteria","Order_Candidatus Komeilibacteria",NA,NA
"4930","sq1105","MM_Inield_1_",9.06544343616568e-05,"MM_Inield_1_","Field",NA,"ND",NA,FALSE,"Bacteria","Bdellovibrionota","Oligoflexia","Silvanigrellales","Silvanigrellaceae",NA,NA
"4931","sq1402","MM_Inield_1_",9.06544343616568e-05,"MM_Inield_1_","Field",NA,"ND",NA,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Order_Micavibrionales",NA,NA
"4932","sq17412","MM_Inield_1_",9.06544343616568e-05,"MM_Inield_1_","Field",NA,"ND",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Gven-F17",NA,NA
"4933","sq2755","MM_Inield_1_",9.06544343616568e-05,"MM_Inield_1_","Field",NA,"ND",NA,FALSE,"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae",NA,NA
"4934","sq6119","MM_Inield_1_",9.06544343616568e-05,"MM_Inield_1_","Field",NA,"ND",NA,FALSE,"Bacteria","Patescibacteria","Phylum_Patescibacteria","Phylum_Patescibacteria","Phylum_Patescibacteria",NA,NA
"4935","sq1032","MM_Inield_11_",8.99312924925357e-05,"MM_Inield_11_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Myxococcota","Polyangia","Class_Polyangia","Class_Polyangia",NA,NA
"4936","sq11379","MM_Inield_11_",8.99312924925357e-05,"MM_Inield_11_","Field",NA,"Few Small",NA,FALSE,"Bacteria","FCPU426","Phylum_FCPU426","Phylum_FCPU426","Phylum_FCPU426",NA,NA
"4937","sq1610","MM_Inield_11_",8.99312924925357e-05,"MM_Inield_11_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","DEV007",NA,NA
"4938","sq1691","MM_Inield_11_",8.99312924925357e-05,"MM_Inield_11_","Field",NA,"Few Small",NA,FALSE,"Bacteria","MBNT15","Phylum_MBNT15","Phylum_MBNT15","Phylum_MBNT15",NA,NA
"4939","sq2711","MM_Inield_11_",8.99312924925357e-05,"MM_Inield_11_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae",NA,NA
"4940","sq3819","MM_Inield_11_",8.99312924925357e-05,"MM_Inield_11_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Verrucomicrobiota","Lentisphaeria","Class_Lentisphaeria","Class_Lentisphaeria",NA,NA
"4941","sq10397","MM_Inield_G6_",8.96820770369042e-05,"MM_Inield_G6_","Field",NA,"HD",NA,FALSE,"Bacteria","Patescibacteria","ABY1","Candidatus Magasanikbacteria","Order_Candidatus Magasanikbacteria",NA,NA
"4942","sq2478","MM_Inield_G6_",8.96820770369042e-05,"MM_Inield_G6_","Field",NA,"HD",NA,FALSE,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae",NA,NA
"4943","sq4267","MM_Inield_G6_",8.96820770369042e-05,"MM_Inield_G6_","Field",NA,"HD",NA,FALSE,"Bacteria","Actinobacteriota","Actinobacteria","Class_Actinobacteria","Class_Actinobacteria",NA,NA
"4944","sq4873","MM_Inield_G6_",8.96820770369042e-05,"MM_Inield_G6_","Field",NA,"HD",NA,FALSE,"Bacteria","Fermentibacterota","Fermentibacteria","Fermentibacterales","Fermentibacteraceae",NA,NA
"4945","sq546","MM_Inield_G6_",8.96820770369042e-05,"MM_Inield_G6_","Field",NA,"HD",NA,FALSE,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Fusibacteraceae",NA,NA
"4946","sq8534","MM_Inield_G6_",8.96820770369042e-05,"MM_Inield_G6_","Field",NA,"HD",NA,FALSE,"Bacteria","Chloroflexi","Anaerolineae","SJA-15","Order_SJA-15",NA,NA
"4947","sq10397","MM_Inield_G2_",8.84525231082217e-05,"MM_Inield_G2_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Patescibacteria","ABY1","Candidatus Magasanikbacteria","Order_Candidatus Magasanikbacteria",NA,NA
"4948","sq1408","MM_Inield_G2_",8.84525231082217e-05,"MM_Inield_G2_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Cloacimonadota","Cloacimonadia","Cloacimonadales","MSBL8",NA,NA
"4949","sq1412","MM_Inield_G2_",8.84525231082217e-05,"MM_Inield_G2_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Order_Chlamydiales",NA,NA
"4950","sq2644","MM_Inield_G2_",8.84525231082217e-05,"MM_Inield_G2_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Order_Rhizobiales",NA,NA
"4951","sq285","MM_Inield_G2_",8.84525231082217e-05,"MM_Inield_G2_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Order_Cytophagales",NA,NA
"4952","sq555","MM_Inield_G2_",8.84525231082217e-05,"MM_Inield_G2_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcystaceae",NA,NA
"4953","sq2275","MM_Inield_6_",8.77146816834201e-05,"MM_Inield_6_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Patescibacteria","Gracilibacteria","Class_Gracilibacteria","Class_Gracilibacteria",NA,NA
"4954","sq4471","MM_Inield_6_",8.77146816834201e-05,"MM_Inield_6_","Field",NA,"Many Small",NA,FALSE,"Bacteria","CK-2C2-2","Phylum_CK-2C2-2","Phylum_CK-2C2-2","Phylum_CK-2C2-2",NA,NA
"4955","sq954","MM_Inield_6_",8.77146816834201e-05,"MM_Inield_6_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Order_Rhodospirillales",NA,NA
"4956","sq12","MM_Inield_6_",8.77146816834201e-05,"MM_Inield_6_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae",NA,NA
"4957","sq1369","MM_Inield_6_",8.77146816834201e-05,"MM_Inield_6_","Field",NA,"Many Small",NA,FALSE,"Bacteria","NB1-j","Phylum_NB1-j","Phylum_NB1-j","Phylum_NB1-j",NA,NA
"4958","sq1502","MM_Inield_6_",8.77146816834201e-05,"MM_Inield_6_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Chloroflexi","Phylum_Chloroflexi","Phylum_Chloroflexi","Phylum_Chloroflexi",NA,NA
"4959","sq16696","MM_Inield_6_",8.77146816834201e-05,"MM_Inield_6_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Firmicutes","Bacilli","Izemoplasmatales","Order_Izemoplasmatales",NA,NA
"4960","sq2138","MM_Inield_6_",8.77146816834201e-05,"MM_Inield_6_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Chloroflexi","Anaerolineae","Class_Anaerolineae","Class_Anaerolineae",NA,NA
"4961","sq2808","MM_Inield_6_",8.77146816834201e-05,"MM_Inield_6_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Order_Enterobacterales",NA,NA
"4962","sq311","MM_Inield_6_",8.77146816834201e-05,"MM_Inield_6_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Class_Cyanobacteriia","Class_Cyanobacteriia",NA,NA
"4963","sq6261","MM_Inield_6_",8.77146816834201e-05,"MM_Inield_6_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22","Order_JGI 0000069-P22",NA,NA
"4964","sq640","MM_Inield_6_",8.77146816834201e-05,"MM_Inield_6_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halomonadaceae",NA,NA
"4965","sq969","MM_Inield_6_",8.77146816834201e-05,"MM_Inield_6_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae",NA,NA
"4966","sq1560","MM_Inield_7_",8.70650375830746e-05,"MM_Inield_7_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","P13-46",NA,NA
"4967","sq3574","MM_Inield_7_",8.70650375830746e-05,"MM_Inield_7_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Planctomycetota","Pla4 lineage","Class_Pla4 lineage","Class_Pla4 lineage",NA,NA
"4968","sq361","MM_Inield_7_",8.70650375830746e-05,"MM_Inield_7_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Tenderiales","Tenderiaceae",NA,NA
"4969","sq4303","MM_Inield_7_",8.70650375830746e-05,"MM_Inield_7_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Planctomycetota","Brocadiae","SM23-32","Order_SM23-32",NA,NA
"4970","sq7390","MM_Inield_7_",8.70650375830746e-05,"MM_Inield_7_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Spirochaetota","Brachyspirae","Brachyspirales","LH041",NA,NA
"4971","sq9154","MM_Inield_7_",8.70650375830746e-05,"MM_Inield_7_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Verrucomicrobiota","Chlamydiae","LD1-PA32","Order_LD1-PA32",NA,NA
"4972","sq105","MM_Inield_G5_",8.63168596008325e-05,"MM_Inield_G5_","Field",NA,"HD",NA,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Order_Cyanobacteriales",NA,NA
"4973","sq1652","MM_Inield_G5_",8.63168596008325e-05,"MM_Inield_G5_","Field",NA,"HD",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oceanospirillaceae",NA,NA
"4974","sq2711","MM_Inield_G5_",8.63168596008325e-05,"MM_Inield_G5_","Field",NA,"HD",NA,FALSE,"Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae",NA,NA
"4975","sq2731","MM_Inield_G5_",8.63168596008325e-05,"MM_Inield_G5_","Field",NA,"HD",NA,FALSE,"Bacteria","Desulfobacterota","Syntrophobacteria","Syntrophobacterales","Order_Syntrophobacterales",NA,NA
"4976","sq640","MM_Inield_G5_",8.63168596008325e-05,"MM_Inield_G5_","Field",NA,"HD",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halomonadaceae",NA,NA
"4977","sq10726","MM_Inield_2_",8.58491915867792e-05,"MM_Inield_2_","Field",NA,"ND",NA,FALSE,"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","SBYC",NA,NA
"4978","sq1198","MM_Inield_2_",8.58491915867792e-05,"MM_Inield_2_","Field",NA,"ND",NA,FALSE,"Bacteria","Myxococcota","Polyangia","Polyangiales","Eel-36e1D6",NA,NA
"4979","sq1999","MM_Inield_2_",8.58491915867792e-05,"MM_Inield_2_","Field",NA,"ND",NA,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Kordiimonadales","Kordiimonadaceae",NA,NA
"4980","sq2479","MM_Inield_2_",8.58491915867792e-05,"MM_Inield_2_","Field",NA,"ND",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","JTB23","Order_JTB23",NA,NA
"4981","sq4842","MM_Inield_2_",8.58491915867792e-05,"MM_Inield_2_","Field",NA,"ND",NA,FALSE,"Bacteria","Firmicutes","Clostridia","Class_Clostridia","Class_Clostridia",NA,NA
"4982","sq2285","MM_Inield_12_",8.57639062600505e-05,"MM_Inield_12_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Deferribacterota","Deferribacteres","Deferribacterales","Deferribacteraceae",NA,NA
"4983","sq5869","MM_Inield_12_",8.57639062600505e-05,"MM_Inield_12_","Field",NA,"Few Small",NA,FALSE,"Bacteria","WS1","Phylum_WS1","Phylum_WS1","Phylum_WS1",NA,NA
"4984","sq6261","MM_Inield_12_",8.57639062600505e-05,"MM_Inield_12_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Patescibacteria","Gracilibacteria","JGI 0000069-P22","Order_JGI 0000069-P22",NA,NA
"4985","sq12","MM_Inield_12_",8.57639062600505e-05,"MM_Inield_12_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae",NA,NA
"4986","sq1260","MM_Inield_12_",8.57639062600505e-05,"MM_Inield_12_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Planctomycetota","Phycisphaerae","mle1-8","Order_mle1-8",NA,NA
"4987","sq1609","MM_Inield_12_",8.57639062600505e-05,"MM_Inield_12_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Immundisolibacterales","Immundisolibacteraceae",NA,NA
"4988","sq1610","MM_Inield_12_",8.57639062600505e-05,"MM_Inield_12_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","DEV007",NA,NA
"4989","sq1804","MM_Inield_12_",8.57639062600505e-05,"MM_Inield_12_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Fibrobacterota","Phylum_Fibrobacterota","Phylum_Fibrobacterota","Phylum_Fibrobacterota",NA,NA
"4990","sq1999","MM_Inield_12_",8.57639062600505e-05,"MM_Inield_12_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Kordiimonadales","Kordiimonadaceae",NA,NA
"4991","sq2143","MM_Inield_12_",8.57639062600505e-05,"MM_Inield_12_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Cyanobacteria","Sericytochromatia","Class_Sericytochromatia","Class_Sericytochromatia",NA,NA
"4992","sq2972","MM_Inield_12_",8.57639062600505e-05,"MM_Inield_12_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Sva0485","Phylum_Sva0485","Phylum_Sva0485","Phylum_Sva0485",NA,NA
"4993","sq3402","MM_Inield_12_",8.57639062600505e-05,"MM_Inield_12_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Halanaerobiaeota","Halanaerobiia","Halanaerobiales","Halobacteroidaceae",NA,NA
"4994","sq1300","MM_Inield_G3_",8.56265185327896e-05,"MM_Inield_G3_","Field",NA,"HD",NA,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae",NA,NA
"4995","sq1420","MM_Inield_G3_",8.56265185327896e-05,"MM_Inield_G3_","Field",NA,"HD",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","EC3","Order_EC3",NA,NA
"4996","sq1624","MM_Inield_G3_",8.56265185327896e-05,"MM_Inield_G3_","Field",NA,"HD",NA,FALSE,"Bacteria","Sumerlaeota","Sumerlaeia","Class_Sumerlaeia","Class_Sumerlaeia",NA,NA
"4997","sq1922","MM_Inield_G3_",8.56265185327896e-05,"MM_Inield_G3_","Field",NA,"HD",NA,FALSE,"Bacteria","Dependentiae","Babeliae","Babeliales","Order_Babeliales",NA,NA
"4998","sq22865","MM_Inield_G3_",8.56265185327896e-05,"MM_Inield_G3_","Field",NA,"HD",NA,FALSE,"Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae",NA,NA
"4999","sq2686","MM_Inield_G3_",8.56265185327896e-05,"MM_Inield_G3_","Field",NA,"HD",NA,FALSE,"Bacteria","Desulfobacterota","Desulfarculia","Desulfarculales","Desulfarculaceae",NA,NA
"5000","sq348","MM_Inield_G3_",8.56265185327896e-05,"MM_Inield_G3_","Field",NA,"HD",NA,FALSE,"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","Order_0319-6G20",NA,NA
"5001","sq4464","MM_Inield_G3_",8.56265185327896e-05,"MM_Inield_G3_","Field",NA,"HD",NA,FALSE,"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","SBXY-748",NA,NA
"5002","sq5268","MM_Inield_G3_",8.56265185327896e-05,"MM_Inield_G3_","Field",NA,"HD",NA,FALSE,"Bacteria","Margulisbacteria","Phylum_Margulisbacteria","Phylum_Margulisbacteria","Phylum_Margulisbacteria",NA,NA
"5003","sq6425","MM_Inield_G3_",8.56265185327896e-05,"MM_Inield_G3_","Field",NA,"HD",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","TDNP-Wbc97-11-7-16","Order_TDNP-Wbc97-11-7-16",NA,NA
"5004","sq8534","MM_Inield_G3_",8.56265185327896e-05,"MM_Inield_G3_","Field",NA,"HD",NA,FALSE,"Bacteria","Chloroflexi","Anaerolineae","SJA-15","Order_SJA-15",NA,NA
"5005","sq1612","MM_Inield_G4_",8.538459661877e-05,"MM_Inield_G4_","Field",NA,"HD",NA,FALSE,"Bacteria","Planctomycetota","Phycisphaerae","Pla1 lineage","Order_Pla1 lineage",NA,NA
"5006","sq1641","MM_Inield_G4_",8.538459661877e-05,"MM_Inield_G4_","Field",NA,"HD",NA,FALSE,"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","MAT-CR-H6-H10",NA,NA
"5007","sq17010","MM_Inield_G4_",8.538459661877e-05,"MM_Inield_G4_","Field",NA,"HD",NA,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Prochlorotrichaceae",NA,NA
"5008","sq1999","MM_Inield_G4_",8.538459661877e-05,"MM_Inield_G4_","Field",NA,"HD",NA,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Kordiimonadales","Kordiimonadaceae",NA,NA
"5009","sq4873","MM_Inield_G4_",8.538459661877e-05,"MM_Inield_G4_","Field",NA,"HD",NA,FALSE,"Bacteria","Fermentibacterota","Fermentibacteria","Fermentibacterales","Fermentibacteraceae",NA,NA
"5010","sq632","MM_Inield_G4_",8.538459661877e-05,"MM_Inield_G4_","Field",NA,"HD",NA,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Leptolyngbyales","Leptolyngbyaceae",NA,NA
"5011","sq7977","MM_Inield_G4_",8.538459661877e-05,"MM_Inield_G4_","Field",NA,"HD",NA,FALSE,"Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SM23-30",NA,NA
"5012","sq4922","MM_Inield_G4_",8.538459661877e-05,"MM_Inield_G4_","Field",NA,"HD",NA,FALSE,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae",NA,NA
"5013","sq1260","MM_Inield_9_",8.44477882356554e-05,"MM_Inield_9_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Planctomycetota","Phycisphaerae","mle1-8","Order_mle1-8",NA,NA
"5014","sq3108","MM_Inield_9_",8.44477882356554e-05,"MM_Inield_9_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Order_Campylobacterales",NA,NA
"5015","sq1060","MM_Inield_9_",8.44477882356554e-05,"MM_Inield_9_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Kordiimonadales","Order_Kordiimonadales",NA,NA
"5016","sq3288","MM_Inield_9_",8.44477882356554e-05,"MM_Inield_9_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Planctomycetota","Phycisphaerae","MSBL9","KCLunmb-38-53",NA,NA
"5017","sq4394","MM_Inield_9_",8.44477882356554e-05,"MM_Inield_9_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","Order_Parvibaculales",NA,NA
"5018","sq8061","MM_Inield_9_",8.44477882356554e-05,"MM_Inield_9_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae",NA,NA
"5019","sq8534","MM_Inield_9_",8.44477882356554e-05,"MM_Inield_9_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Chloroflexi","Anaerolineae","SJA-15","Order_SJA-15",NA,NA
"5020","sq156","MM_Inield_4_",8.42893146435826e-05,"MM_Inield_4_","Field",NA,"ND",NA,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","ML635J-40 aquatic group",NA,NA
"5021","sq238","MM_Inield_4_",8.42893146435826e-05,"MM_Inield_4_","Field",NA,"ND",NA,FALSE,"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae",NA,NA
"5022","sq4262","MM_Inield_4_",8.42893146435826e-05,"MM_Inield_4_","Field",NA,"ND",NA,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Fokiniaceae",NA,NA
"5023","sq4303","MM_Inield_4_",8.42893146435826e-05,"MM_Inield_4_","Field",NA,"ND",NA,FALSE,"Bacteria","Planctomycetota","Brocadiae","SM23-32","Order_SM23-32",NA,NA
"5024","sq6425","MM_Inield_4_",8.42893146435826e-05,"MM_Inield_4_","Field",NA,"ND",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","TDNP-Wbc97-11-7-16","Order_TDNP-Wbc97-11-7-16",NA,NA
"5025","sq8628","MM_Inield_4_",8.42893146435826e-05,"MM_Inield_4_","Field",NA,"ND",NA,FALSE,"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Order_Gaiellales",NA,NA
"5026","sq9022","MM_Inield_4_",8.42893146435826e-05,"MM_Inield_4_","Field",NA,"ND",NA,FALSE,"Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae",NA,NA
"5027","sq2827","MM_Inield_5_",8.40258463503374e-05,"MM_Inield_5_","Field",NA,"ND",NA,FALSE,"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","TG3",NA,NA
"5028","sq10334","MM_Inield_5_",8.40258463503374e-05,"MM_Inield_5_","Field",NA,"ND",NA,FALSE,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA
"5029","sq1057","MM_Inield_5_",8.40258463503374e-05,"MM_Inield_5_","Field",NA,"ND",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae",NA,NA
"5030","sq1131","MM_Inield_5_",8.40258463503374e-05,"MM_Inield_5_","Field",NA,"ND",NA,FALSE,"Bacteria","Patescibacteria","Gracilibacteria","Candidatus Peregrinibacteria","Order_Candidatus Peregrinibacteria",NA,NA
"5031","sq14741","MM_Inield_5_",8.40258463503374e-05,"MM_Inield_5_","Field",NA,"ND",NA,FALSE,"Bacteria","Nitrospinota","P9X2b3D02","Class_P9X2b3D02","Class_P9X2b3D02",NA,NA
"5032","sq1652","MM_Inield_5_",8.40258463503374e-05,"MM_Inield_5_","Field",NA,"ND",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oceanospirillaceae",NA,NA
"5033","sq348","MM_Inield_5_",8.40258463503374e-05,"MM_Inield_5_","Field",NA,"ND",NA,FALSE,"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","Order_0319-6G20",NA,NA
"5034","sq8614","MM_Inield_5_",8.40258463503374e-05,"MM_Inield_5_","Field",NA,"ND",NA,FALSE,"Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","Ignavibacteriaceae",NA,NA
"5035","sq1849","MM_Inield_10_",8.35042076842428e-05,"MM_Inield_10_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Actinobacteriota","Actinobacteria","Nitriliruptorales","Nitriliruptoraceae",NA,NA
"5036","sq2659","MM_Inield_10_",8.35042076842428e-05,"MM_Inield_10_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Order_Rickettsiales",NA,NA
"5037","sq3212","MM_Inield_10_",8.35042076842428e-05,"MM_Inield_10_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Verrucomicrobiota","Phylum_Verrucomicrobiota","Phylum_Verrucomicrobiota","Phylum_Verrucomicrobiota",NA,NA
"5038","sq4464","MM_Inield_10_",8.35042076842428e-05,"MM_Inield_10_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","SBXY-748",NA,NA
"5039","sq549","MM_Inield_10_",8.35042076842428e-05,"MM_Inield_10_","Field",NA,"Many Small",NA,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Ga0077536","Order_Ga0077536",NA,NA
"5040","sq1709","MM_Inield_G7_",8.2969190773826e-05,"MM_Inield_G7_","Field",NA,"HD",NA,FALSE,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Helicobacteraceae",NA,NA
"5041","sq311","MM_Inield_G7_",8.2969190773826e-05,"MM_Inield_G7_","Field",NA,"HD",NA,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Class_Cyanobacteriia","Class_Cyanobacteriia",NA,NA
"5042","sq5180","MM_Inield_G7_",8.2969190773826e-05,"MM_Inield_G7_","Field",NA,"HD",NA,FALSE,"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Candidatus Raymondbacteria",NA,NA
"5043","sq605","MM_Inield_G7_",8.2969190773826e-05,"MM_Inield_G7_","Field",NA,"HD",NA,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Order_Flavobacteriales",NA,NA
"5044","sq697","MM_Inield_G7_",8.2969190773826e-05,"MM_Inield_G7_","Field",NA,"HD",NA,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","Order_Defluviicoccales",NA,NA
"5045","sq874","MM_Inield_G7_",8.2969190773826e-05,"MM_Inield_G7_","Field",NA,"HD",NA,FALSE,"Bacteria","Planctomycetota","SGST604","Class_SGST604","Class_SGST604",NA,NA
"5046","sq1092","MM_Inield_G1_",8.23067848226289e-05,"MM_Inield_G1_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","01D2Z36",NA,NA
"5047","sq1285","MM_Inield_G1_",8.23067848226289e-05,"MM_Inield_G1_","Field",NA,"Few Small",NA,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes vadinHA17",NA,NA
